Date,Text,Content,Username;;;;
"2022-07-21 12:01:55+00:00,1550088682652454913,""Ide bagus.";;;;
Pejabat bikin akun, memyuruh rakyatnya wajib subscribe, karena jika tidak maka tidak mengurus SIM, KTP, dan klaim BPJS. ;;;;
"Rutin membuat konten kemudian dipakai buat jaminan utang ke bank dunia. https://t.co/F0KhRQxYnT"",nyoemhokgie";;;;
"2022-07-21 09:35:51+00:00,1550051924057423872,""@rizieqdivist @BPJSKesehatanRI @BPJSTKinfo Jangan cuman saran aja bu. Tapi usir dan non aktifin BPJS, Paspor, SIM, EKTP, KKnya beserta NPWPnya. Biar tahu rasa mereka ketika ngurus sesuatu ditolak semua. Masih nyari makan di tanah ibu pertiwi aja omongannya sok iye. Dasar Sampah Masyarakat!!"",santo91192";;;;
"2022-07-21 08:39:48+00:00,1550037818608533504,""17!!! punya ktp, atm, sim, sama disuruh pegang kartu bpjs sendiri. keren. kayak orang gede. 🛫 https://t.co/poMg2Ca6x7"",shabiirn";;;;
"2022-07-21 02:08:48+00:00,1549939416579588097,""@DitjenPajakRI @willsarungallo Berharap kedepannya di dompet cuma ada 1 kartu yang berfungsi untuk semuanya, termasuk BPJS, SIM, STNK, E-TOL dll 🔥💪"",dmrdrto";;;;
"2022-07-20 16:56:19+00:00,1549800382364205056,""Good job dirjen pajak";;;;
Tinggal menunggu bpjs dan sim  menggunakan NIK;;;;
"Menuju single identity number https://t.co/6f9FUyut60"",hereenzeventien";;;;
"2022-07-20 07:19:51+00:00,1549655307436969985,""@anstuv kartu mahasiswa, sim, KTP, krtu BPJS keluarin semuanya"",lxthessalonian";;;;
"2022-07-19 06:54:32+00:00,1549286549627342848,""Cicilan tanpa kartu credit";;;;
Syarat;;;;
Ktp dan npwp;;;;
Ktp dan sim;;;;
Ktp dan bpjs;;;;
Wa 0895611901583;;;;
#cicilhp ;;;;
#cicilantanpakartukredit ;;;;
"#cicilanmurah https://t.co/swmcsp23Dg"",yulinda_husna";;;;
"2022-07-19 06:53:24+00:00,1549286265907859456,""Cicilan tanpa kartu credit";;;;
Syarat;;;;
Ktp dan npwp;;;;
Ktp dan sim;;;;
Ktp dan bpjs;;;;
Wa 0895611901583;;;;
#cicilhp ;;;;
#cicilantanpakartukredit ;;;;
"#cicilanmurah https://t.co/gy8bn7e7Ko"",yulinda_husna";;;;
"2022-07-19 02:49:33+00:00,1549224896492097536,""@JantunGPiisanG Kalau itu hak knp ada syarat pengurusan administrasi publik (ktp,sim,menikah,haji,bpjs,blt,dll) harus menunjukkan bukti fucksin? Bahkan kita bepergian yg byr dgn uang sendiri dgn kendaraan kita sendiri tp msh hrs diintimidasi dgn fucksin???"",tukangrongsokp";;;;
2022-07-18 23:56:52+00:00,1549181438964092928,@tdyswannie Hbd wyatb gbu sim ktp stnk bpkb bpjs 🍻🎉🎊,reneismybae;;;;
"2022-07-18 11:35:15+00:00,1548994808479612928,""Kenapa sih kartu di Indo tu gak dibikin satu aja, mencakup ktp, sim, bpjs, npwp, biar gak bikin dompet tebel gtu loh."",sabellaaSA";;;;
"2022-07-17 14:06:34+00:00,1548670498414161922,""@collegemenfess Kk, ktp ortu sodara sm punya sendiri, buku nikah ortu, sim, akte, ijazah, bpjs, ktm,pas foto"",ssukamakan";;;;
"2022-07-17 13:07:46+00:00,1548655701878505473,""@tanyakanrl KTP, SIM A, SIM B, BPJS, KTM, E-Toll, ATM, 1 Dolar + 67500 rupiah"",_nycthopile";;;;
"2022-07-16 14:18:44+00:00,1548311174332428288,""- pembuatan SIM dan STNK, pembuatan KTP, dan iuran BPJS Kesehatan yang dianggap memberatkan bagi masyarakat ekonomi rendah.⁣⁣ Selain BPJS yang direncanakan akan menjadi “kartu sakti” untuk keperluan sipil tersebut, - https://t.co/Qhi0CIAKwo"",BEMFKMUI";;;;
"2022-07-16 01:55:53+00:00,1548124230071373825,""@naaoolll Ikut mak....";;;;
KTP KK BPJS SIM STNK BPKB SERTIFIKAT siap di kirim.;;;;
"Buku Nikahnya sekalian ga mak?"",JaenoXTM";;;;
"2022-07-15 05:18:37+00:00,1547812860268466177,""@kriezta @JogjaUpdate Haiyo .. cm praktek lapangan e kui sing embuh. Jik akeh sing njaluke potokopi ktp, potokopi bpjs, razia sim yo kudu enek kertu ne (ketoke) ";;;;
"Padahal njipuk duit saiki ra kudu gae kertu 🤭"",emaETHNICS";;;;
"2022-07-14 23:36:55+00:00,1547726868429697025,""@MrsRachelIn Bilang ke pak anies jgn dipersulitlah kalau hujan dan angin mau buat. Ktp, kk, sim, bpjs, dll, kasihan mrk."",jul_keceng";;;;
"2022-07-14 17:00:59+00:00,1547627227176914944,""Cicilan Tanpa Kartu Kredit";;;;
CICILAN TANPA RIBET;;;;
DAPATKAN DP MULAI 0%, BUNGA MULAI 0% &amp; FREE ADMIN;;;
;;;;
SYARAT PENGAJUAN KTP &amp; 1 DOKUMEN PENDUKUNG(SIM, NPWP, BPJS dll) PROSES HANYA 3 MENIT. ;;;
#homecreditregion1;;;;
#agensobatbelanja ;;;;
#homecreditpromobekasi;;;;
"LOK: MALL METROPOLITAN BEKASI https://t.co/76D83F3GY5"",IndahAmbarita7";;;;
"2022-07-13 12:44:32+00:00,1547200302910124032,""@JulBayur3 gara ubah nama jalan, seluruhnya harus ganti, ktp, sim, paspor, imb, sertifikat tanah, data bank, asuransi, pajak, stnk, bpkb, pos, bpn, bpjs, google map, waze, dll"",anwar95866730";;;;
"2022-07-13 11:56:09+00:00,1547188128569446400,""hyung line x jek —— two tweets: au";;;;
;;;;
"bpjs (badan perlindungan jāke sïm) yang sigap mengabulkan semua permintaan pacar kesayangan mereka, termasuk menjemputnya di sekolah. https://t.co/8BD09GPqi7"",eintive";;;;
2022-07-13 11:17:33+00:00,1547178415018885122,@ezash harusnya sim &amp; ktp ada bentuk digitalnya juga kali ya kyk kartu bpjs jadi ga pusing kalo dompet ketinggalan 😂,humbIegoddess;;;
"2022-07-13 03:06:57+00:00,1547054949540184064,""Bpjs done";;;;
Sim done;;;;
Laptop done;;;;
Printer done;;;;
;;;;
"Perpaduan mandiri + pentingnya relasi akhirnya berbuah hasil."",albyanpratama";;;;
"2022-07-13 02:29:09+00:00,1547045435386105856,""@hhalidah_ Yang sering bikin bingung téh banyak aplikasi yang sebenarnya bisa diganti oleh situs web. Ini lebih inklusif buat banyak orang. Sepakat soal inefektivitas super apps. Yang perlu dikelompokkan itu layanan yang setipe, misalnya BPJS Kes sama BPJS TK, SIM sama STNK, dll."",insanridho";;;;
"2022-07-12 10:02:37+00:00,1546797167188201472,""@Askrlfess -baru tau kalo udh 23 tahun bpjs lepas dari orang tua/ bayar sendiri( karena aku ngga kuliah). btw bapak gua yang bilang gitu.";;;;
"- belajar ngurus sim sama bayar pajak sepeda"",_aigoow";;;;
"2022-07-12 07:56:26+00:00,1546765413769711618,""@BPJSTKinfo saya datang ke ktr menara jamsostek utk menanyakan masalah kartu bpjs saya, saat masuk saya tukar ktp, saat di dpn ca saya diminta ktp, krn ktp dibawah saya disuruh balik lagi utk tukar ktp dg sim lalu saya balik lg keatas, begitu cara pelayanan nya ya."",Nelwin8769";;;;
"2022-07-12 07:16:43+00:00,1546755418885881856,""Cara bayar pajak motor, ganti plat, bikin sim, bikin bpjs, kapan kudu service motor, beli token listrik 🥲 https://t.co/JeF7bB8D33"",anggiiita_";;;;
"2022-07-11 14:45:50+00:00,1546506054728826880,""@Askrlfess gimana cara ngurus BPJS, buat NPWP, lapor pajak, ngurus asuransi, gak semua orang berniat baik, tukang fitnah itu nyata, hidup yg kayak di sinetron indo emang beneran ada, buat paspor, buat SIM, tuna kaleng ada yg bisa langsung dimakan dan sumpah lur enak bgt pake nasi panas tok"",ulivieop";;;;
"2022-07-11 05:17:50+00:00,1546363113104359424,""Kalau ngubah nama di ktp, berarti nama yg di sim, bpjs, atm bri sama mandiri juga harus dirubah dongg😭😭😭. Kerjaan gw makin banyak:)"",jaegology";;;;
"2022-07-11 03:31:19+00:00,1546336303947870208,""ATM ilang";;;;
Bpjs gabisa dipake;;;;
Sim belum diperpanjang ;;;;
Harus benerin kartu ke grapari;;;;
"Tp skrg blm bisa kemana2, harus dirumah🙏🙏🙏🙏"",febwralda";;;;
"2022-07-11 01:42:28+00:00,1546308912668090368,""@mrshananto @bejo2365 boro2 debit card atau credit card,di dompet cuma ada ktp sim c sama kartu bpjs kls 3 yang udah 3 bulan nunggak 🤣🤣🤣🤣🤣"",Sagat79666746";;;;
2022-07-10 22:51:19+00:00,1546265840815079424,@0xciemenang @ScottLEOWarrior Masa iya ga ada bpjs apa kis 🫢 gmana ngurus sim sama document lain 🫢 stop selling about pain bilang aja buat college apa keperluan pendidikan atau lingkungan,teamcongratz;;;;
"2022-07-10 11:11:45+00:00,1546089791263211521,""Jangan nder nanti harus bikin ktp bikin sim bikin npwp bikin skck bikin bpjs ";;;;
"Riber nder dewasa itu apa2 harus mandiri nder 🤭 https://t.co/nuCErR8mpw"",srageeenciityxx";;;;
"2022-07-09 14:56:40+00:00,1545784004087259137,""Lagi masa2 menunggu wisuda diisi dengan ngurus kacamata, perpanjang sim, perpanjang bpjs";;;;
;;;;
"Apalagi yg kurang y"",panicatthelab";;;;
"2022-07-09 09:43:44+00:00,1545705251550162944,""@iknnewsantara @bronchodong @Tan_Mar3M Gak salah pertanyaannya ini???Lha Bayar Pajak macem2 emang buat apaan? BPJS bayar, bikin SIM bayar, Beli Popok Bayi ada Pajaknya, yang karyawan tiap bulan gaji dipotong Pajak dan BPJS, yang Dagang bayar Pajak UMKM juga, ada yang gratis juga sih…tapi dikit kayaknya…."",FalNdaru";;;;
"2022-07-09 07:29:17+00:00,1545671416049061888,""@13ig_chee5e sim, stnk, ktp, kartu bpjs 🤝"",seventhr3e_k";;;;
"2022-07-08 11:06:59+00:00,1545363816447242240,""Gw butuh matkul cara mengurus bpjs, daftar berobat ke rumah sakit, perpanjang sim, buat kk, bikin skck, npwp, asuransi, pokoknyaa tentang daftar-daftar kesana kemari dahhh https://t.co/TTwPBKu0vD"",heymoonjun";;;;
"2022-07-08 09:32:20+00:00,1545339996470755331,""@crucioxyz @convomfs Gw buka rekening bank, bikin SIM, biking KTP, ngurus bpjs yang salah alamat urus sendiri semua. Sedih sih karena temen  yang main pada ditemenin ortu tapi di sisi lain ortu gw bilang """"kamu harus mandiri, jangan semua-semua mau  disuapin"""""",babymoon17_";;;;
"2022-07-08 06:13:21+00:00,1545289920692224000,""Bpjs done.";;;;
Senin ngurus sim.;;;;
"Ngurus printhilan jebul yo lumayan.🥲"",albyanpratama";;;;
"2022-07-08 03:13:57+00:00,1545244770032726017,""Bayar SPT, Bayar PBB, Bayar Bpjs, Bayar Pajak Kendaraan, belum lagi kalo sim mati. Untung nggak ambil KPR, bisa2 gak ada slot buat jajan mie ramen sama pentol kuah diakhir pekan 😀😀"",eksyptr";;;;
"2022-07-08 02:04:36+00:00,1545227317873901568,""@convomfs Syarat bikin ktp, bikin KK, bikin npwp+ngurus pajak, bikin askes/bpjs, syarat bikin SIM, imunisasi atau vaksin apa yang perlu kita dapatkan selama kita hidup, pengurusan akta kelahiran dan kematian, dll. ";;;;
Wkwk masih banyak anjir.;;;;
"Baru belajar semua ini scra otodidak stelah dewasa"",babyliyon";;;;
"2022-07-08 00:01:59+00:00,1545196461477875712,""Perpanjang SIM aja kemaren sampe baca Google review lol, 😭😭";;;;
;;;;
"Skrg masih bingung cara bayar pajak , ngurus BPJS, bayar listrik sama air🥲 soalnya di rmh cuma liat struknya enggak lihat kapan bayarnya😭 https://t.co/ISgY2BkHyL"",Gifteducated";;;;
2022-07-07 09:52:22+00:00,1544982650305527808,Kalo bisa jalan sama doi deh kalo bisa jaminan lu pegang SIM KTP Ama BPJS sekalian buat jaminan lu aman ga diapa apain sama dia wkwkwkkwk,adultkittyporn;;;;
"2022-07-07 09:04:23+00:00,1544970575025967104,""Apakah dia nggak pernah urus KTP? BPJS? SIM? Berurusan sama administrasi di bank plat merah? Kok bisa ga tau kalau """"sekelas BUMN"""" itu biasanya cuma tepat waktu soal jam istirahat makan siang dan jam pulang kerja 🥲 https://t.co/SllUYkXedZ"",sissassy";;;;
"2022-07-07 05:05:19+00:00,1544910408691363842,""@dani_DD1897 @Aline_Y_Tan Karena E-ktp nya bermasalah ga bisa dijadikan single identity kaya di US. Sekarang baru pajak dan ktp yg linked, seharusnya BPJS , STNK, SIM dan bank account nge link. Jadi penyaluran subsidi masih banyak celah diselewengkan oleh pengusaha dan orang kaya yg kikir."",RelawanNusanta1";;;;
2022-07-07 02:41:13+00:00,1544874144293982208,@sbyfess ktp sim kk bpjs skck peduli lindungi,jumatdinihari;;;;
"2022-07-06 17:01:16+00:00,1544728196910030849,""gua gabakal ngerti &amp"; berani ngurus ngurus ginian kalo dari dulu gak dipaksa nyokap gua buat bikin ktp &amp;" sim sendiri, daftar rumah sakit rawat jalan dan inap sendiri, ngurus asuransi, bpjs, kartu sim, atm sendiri, bikin surat keretangan berkelakuan baik, skck dan npwp sendiri🙂😔"",alifyafbrn";;
"2022-07-06 12:43:15+00:00,1544663266969804805,""@GresikFess Sim ndak oleh nder, lek pajak mbe bpjs gur butuh nomere tok, tanpa kartu gpp"",Opetupenipen";;;;
"2022-07-06 09:42:06+00:00,1544617678849318913,""Kadiskes Riau Dukung BPJS jadi Syarat Bikin SIM";;;;
;;;;
"https://t.co/9w9pOiVvmk"",halloriau";;;;
2022-07-06 06:44:48+00:00,1544573060132786176,[tf] luurr mau tanya. adakah yg akhir2 ini pernah memperpanjang sim? apakah syarat BPJS itu sudah diberlakukan untuk memperpanjang sim saat ini? Terima kasih yg sudah berkenan jawab 🙏🏻,tegalfess;;;;
"2022-07-06 06:23:46+00:00,1544567763993128961,""Kalo saat berkendara tdk pake helm/ tdk punya sim/ pengkajian igd akibat ugal2an, maka saat dirawat di rs bpjs tdk akan aktif, alias pembayaran tunai. Mau tau ga total pembayaran rawat dan bedah syaraf/ortho? Jgn deh nanti kaget 🤭🤭 https://t.co/ZWfv7UxEZf"",Ashintabella";;;;
"2022-07-06 02:25:05+00:00,1544507697973800960,""PBB udah, Perpanjang SIM udah, BPJS Kes dan Tk udah, PDAM udah, Iuran Perumahan Udah. Kadang ngerasa takut sendiri ada yang belum kebayar, berasa punya hutang seumur hidup. 😅😅😅😅😅"",NanuWisnu";;;;
"2022-07-05 12:30:09+00:00,1544297579361767424,""@Nob_Nobitaa Nanggung lah, sekalian sim, ktp,bpkb,kk, ijazah, bpjs. Lebih lengkap lebih baik 👍"",_mhpermadi";;;;
"2022-07-05 12:21:05+00:00,1544295299383906304,""@ken_tidar @daffaalfalah_ Setau saya ya.. setau saya ni yaa";;;;
"Ktp sim npwp dan bpjs itu walopun perlu di input manual.. tp terintegrasi ke nmr eKTP, jadi, input hanya sekedar validasi apakah ybs punya eKTP.. krn kalo ndak terdaftar di system ya prosesnya ndak bs di lanjutin"",ku_miskin";;;;
"2022-07-05 12:00:01+00:00,1544289995367727104,""Tahun Depan, Warga Riau Urus KTP, SIM, hingga Haji harus Terdaftar BPJS";;;;
;;;;
#beritaRIAU;;;;
"https://t.co/9UystpJl5F"",infoRIAU";;;;
"2022-07-05 11:56:01+00:00,1544288988659601410,""@lovemenott__ @nhusnaa__ Hbd, wytb, stnk, ktp, sim, bpjs, phd aad. Panjang umur sehat selalu 😘"",txtdariayang_";;;;
"2022-07-05 10:57:38+00:00,1544274297987821570,""@daffaalfalah_ System pembuatan KTP nya harusnya ngikutin budaya warga negaranya. Kita bayar pajak, malah direpotin gara gara pembuat systemnya bolon. System jadul masih dipake aja. Ada KTP, ada SIM, NPWP, KTP, BPJS, semuanya input manual. Bikin bank data, dikorupsi. Taek! Hahaha"",ken_tidar";;;;
"2022-07-05 10:01:26+00:00,1544260154199506944,""Mau ganti hape biar aplikasi jadi WNI ga nge lag. Sprti :";;;;
;;;;
My pertamina;;;;
Bpjs;;;;
Pegadaian;;;;
Peduli lingkungan;;;;
Aplikasi SIM;;;;
"Imigrasi"",deyaprayogi";;;;
"2022-07-05 09:22:08+00:00,1544250262826541056,""Tahun Depan, Warga Riau Urus KTP, SIM, hingga Haji harus Terdaftar BPJS - Cakaplah - Berpikir Berbuat Bercakap https://t.co/BItokXYfFb"",azharamin312";;;;
2022-07-04 13:58:13+00:00,1543957355213340673,@autumnmeIody @txtdaripsily gue ada ktp sim n bpjs 🙏🏻 blh gk,kazucado;;;;
2022-07-04 09:47:30+00:00,1543894261741256705,JAKE SIM MAJU LOOOO GUE GATAKUT GUE PUNYA BPJS,1511loves;;;;
"2022-07-04 07:58:41+00:00,1543866876140261376,""@Leonita_Lestari gara ubah nama jalan, seluruhnya harus ganti, ktp, sim, paspor, imb, sertifikat tanah, data bank, asuransi, pajak, stnk, bpkb, pos, bpn, bpjs, google map, waze, dll"",anwar95866730";;;;
"2022-07-04 07:58:19+00:00,1543866783207084032,""@inyongmanise gara ubah nama jalan, seluruhnya harus ganti, ktp, sim, paspor, imb, sertifikat tanah, data bank, asuransi, pajak, stnk, bpkb, pos, bpn, bpjs, google map, waze, dll"",anwar95866730";;;;
"2022-07-04 07:24:31+00:00,1543858278530453504,""@aniesbaswedan @dkpkpjakarta @PBPDHI Dampak ganti nama jalan:";;;;
Ganti KTP KK;;;;
Ganti SIM STNK BPKB;;;;
Ganti Sertifikat Tanah;;;;
Ganti Data Kantor;;;;
Ganti BPJS;;;;
Ganti rekening Bank NPWP;;;;
Ganti data di aplikasi2;;;;
Ganti data anak Sekolah;;;;
Ganti data Kartu Kredit ;;;;
Ganti data cicilan2;;;;
Ganti data Ijin Usaha kalo UMKM;;;;
"Ganti plang nama"",dorokdoker";;;;
"2022-07-04 03:34:38+00:00,1543800426453401600,""@aniesbaswedan Dampak ganti nama jalan:";;;;
Ganti KTP KK;;;;
Ganti SIM STNK BPKB;;;;
Ganti Sertifikat Tanah;;;;
Ganti Data Kantor;;;;
Ganti BPJS;;;;
Ganti rekening Bank NPWP;;;;
Ganti data di aplikasi2;;;;
Ganti data anak Sekolah;;;;
Ganti data Kartu Kredit ;;;;
Ganti data cicilan2;;;;
Ganti data Ijin Usaha kalo UMKM;;;;
"Ganti plang nama"",dorokdoker";;;;
"2022-07-04 02:30:29+00:00,1543784280400470016,""@tvOneNews Itu baru KTP, KK, blm SIM, STNK, BPJS, NPWP dan surat2 lainnya... Gubernur kok idiotnya full yah 😂😂😂"",SecangkirTeh11";;;;
"2022-07-03 16:06:01+00:00,1543627128956407809,""@DKIJakarta @dukcapiljakarta Siap2 ambil cuti :";;;;
Ganti KTP KK;;;;
Ganti SIM STNK BPKB;;;;
Ganti Sertifikat Tanah;;;;
Ganti Data Kantor;;;;
Ganti BPJS;;;;
Ganti rekening Bank NPWP;;;;
Ganti data di aplikasi2;;;;
Ganti data anak Sekolah;;;;
Ganti data Kartu Kredit ;;;;
Ganti data cicilan2;;;;
Ganti data Ijin Usaha kalo UMKM;;;;
"Ganti plang nama kartunama"",dorokdoker";;;;
"2022-07-03 15:02:41+00:00,1543611191162900480,""@txtdrbekasi @mas_triadhianto Gw ngurus BPJS aja ngabisin bensin 1 liter karna disuruh bolak balik. Belom lagi nunggunya panas""""an sambil berdiri. Dan kedapatan satpam yg menguji kesabaran. Mau heran tp dapet pelayanan kaya gini buat ngurus pajak motor, buat sim KTP dll udah biasa"",RiskaTanjung6";;;;
"2022-07-03 04:34:52+00:00,1543453195519000576,""@anggahermaw Ga usah pulang Angga wkwkwk klo pun mau balik indo, tinggal di kota tangerang aja, ngurus administrasi kayak KTP, KK, SIM, BPJS bahkan STR dan SIP jauh lebih bener pelayanannya dibanding wilayah Banten lainnya"",nisrinanis";;;;
"2022-07-02 07:15:39+00:00,1543131268769914880,""@SantorinisSun gara seenaknya ubah nama jalan, seluruhnya harus ganti, ktp, sim, paspor, imb, sertifikat tanah, data bank, asuransi, pajak, stnk, bpkb, pos, bpn, bpjs, google map, waze, dll"",anwar95866730";;;;
"2022-07-01 18:15:20+00:00,1542934897303531520,""Kepesertaan BPJS Kesehatan rencananya akan diwajibkan untuk calon jamaah haji dan umrah, permohonan SIM, STNK, dan Surat Keterangan Catatan Kepolisian (SKCK)."",Fraksi_Gerindra";;;;
"2022-07-01 15:43:58+00:00,1542896805117329408,""ayo lo txt maju sini gua udah vaksin, punya bpjs, stnk, sim motor"",soobinieraa";;;;
"2022-07-01 11:07:08+00:00,1542827137623019521,""Harusnya tap e-KTP aja tiap isi, biar ada info riwayat pembelian. Kemana-mana pake e-KTP aja dah, ga usah bawa BPJS, SIM, Kartu Mahasiswa, NPWP, Buku Nikah, dll 🤔 https://t.co/b1YSfnw66h"",qander471";;;;
"2022-07-01 08:22:50+00:00,1542785788340948993,""@AngingMamiri26 gara seenaknya ubah nama jalan, seluruhnya harus ganti, ktp, sim, paspor, imb, sertifikat tanah, data bank, asuransi, pajak, stnk, bpkb, pos, bpn, bpjs, google map, waze, dll"",anwar95866730";;;;
"2022-07-01 06:12:10+00:00,1542752906566602752,""-rek bantu RT ya, bagi yang menemukan dompet berwarna coklat dengan isi :";;;;
2 kartu ATM BCA;;;;
KTP a/n MITRA GUSTRIANA,;;;;
SIM A a/n MITRA GUSTRIANA, ;;;;
"Kartu BPJS, STNK honda scoopy warna biru putih. Kehilangan di sekitar hotel NEO Waru. Terimakasih"",sbyfess";;;;
"2022-06-30 16:22:36+00:00,1542544137991335941,""Pingin rabi install my kua.";;;;
Pingin haji install my depag.;;;;
Pingin perpanjangan sim install my samsat.;;;;
Pingin berobat install my bpjs.;;;;
;;;;
"Opo iyo lek Pingin mati opo kudu pisan install """"find my mudin"""" ? https://t.co/zXaKETOeKb"",Moh4Ridloh";;;;
2022-06-30 16:18:10+00:00,1542543024978243585,@nksthi Urus sim harus wajib punya bpjs aja udah aneh,andiprnmaa;;;;
"2022-06-29 22:48:19+00:00,1542278821650386944,""@johnhendrik3 @Muhammad_Saewad Uang 4jt terlalu tebal masuk di dompet";;;;
Kalo 100ribuan berarti 40 lembar;;;;
Kalo 50ribuan berarti 80 lembar;;;;
"Belum lagi SIM A, SIM C, STNK, KTP, ATM, BPJS, KTA, surat gadai, foto anak bini, foto selingkuhan dsb"",DoddyYuniarto";;;;
"2022-06-29 18:56:29+00:00,1542220479208890368,""@BRAMNOYA67 bohong melulu urus ganti sertifikat , bpjs , pbb, ktp , stnk , ksk ,sim . palaloe peyang pak."",sendysuwanto";;;;
2022-06-29 17:05:01+00:00,1542192425342758913,@urasmodeuss ktp sim sm bpjs,Xlaviere;;;;
"2022-06-29 04:00:18+00:00,1541994946965958656,""Warga Jakarta TIDAK USAH khawatir HARUS Stres Memikirkan Harus Ganti Alamat KTP, KK, SIM,STNK,BPJS, Paspor,Sertifikat Tanah, Kantor,Sekolah,Perusahaan, dll.TIDAK USAH Khawatir.Jangan Protes.Jangan demo.Khawatirnya Tunggu Gubernur Baru Saja.🤣 https://t.co/2fjqo7UvqK"",ChovaHerman";;;;
"2022-06-29 00:43:41+00:00,1541945466400931840,""@BRAMNOYA67 yg habis masa berlakunya itu apa????, ktp seumur hidup, yg lain itu mnyusul ktp, ktp gak berubah ya smua gak berubah. sertift ktp,stnk ktp, bpjs ktp, sim ktp, smua ktp.oon bon."",faruq06254776";;;;
"2022-06-29 00:00:33+00:00,1541934610187431937,""@tvOneNews Bagus memang, ketahuan yang beli banyak itu siapa. Kenapa ngak dari dulu sekalian kartu HP sebagai kartu semua kartu yang ( KIS, KTP, SIM, BANK , BPJS, KIP, dll yg dikumpulkan mungkin lebih banyak dari uang  itu sendiri)"",aurorawilly0";;;;
"2022-06-28 23:58:40+00:00,1541934135425368064,""@namharailua Aku pikir udah saatnya diperbolehkan, tapi untuk belinya kan tetap ada prosedur khusus selain resep dokter misalnya kayak SIM/KTP/BPJS nanti ada kartu khusus boleh juga dan untuk mendapatkan nya juga harus melalui proses dan ada laporan tiap bulan mungkin. Itu aja saranku"",Jeslynxxiao";;;;
"2022-06-28 22:37:44+00:00,1541913766891098113,""@DimaseLagie @tatakujiyati gara seenaknya ubah nama jalan, seluruhnya harus ganti, ktp, sim, paspor, imb, sertifikat tanah, data bank, asuransi, pajak, stnk, bpkb, pos, bpn, bpjs, google map, waze, dll"",anwar95866730";;;;
"2022-06-28 14:32:31+00:00,1541791658542612481,""PERPANJANG SIM, STNK HINGGA SKCK WAJIB PUNYA BPJS KESEHATAN? https://t.co/1nS2vdnx18"",tribunjogja";;;;
"2022-06-28 13:19:43+00:00,1541773338095149056,""Umpama e-ktp bener2 jadi, ada chip nya, tersentral, akurat, aman, sekalian bisa e-wallet, rekam medis RS, BPJS, Pajak, SIM, dll, mungkin ga bakal kenal dgn Aplikasi MyPertamina, PeduliLindungi, dsb dsb dsb ...#MyPertamina"",oscar_assafi";;;;
"2022-06-28 11:50:59+00:00,1541751010271436800,""@VeelaaRhie Bodoh bin bloon sepanjang jaman...gubernur idola Kadrun.,KTP,NPWP,kartu ATM,kartu nama,KK,kartu kredit,kartu ATM,BPJS,STNK,SIM,BPKB sertifikat Tanah,papan perusahaan,papan nama toko,,,,semua itu butuh waktu dan biaya yg tidak sedikit...gratiskah???"",AllabanNasrap";;;;
"2022-06-28 11:05:50+00:00,1541739644538490881,""Buzerr pikir pengurusan yg bersangkutan dengan domisili cuman KTP...itu aj dh butuh waktu yg lama...";;;;
